speciesId	compartment	initialConcentration (nM)	solver
nuc_gene_i__TRIM62_	Nucleus	0.0	Stochastic
nuc_gene_i__ZEB1_	Nucleus	0.0	Stochastic
nuc_gene_i__ASPN_	Nucleus	0.0	Stochastic
nuc_gene_i__RBPMS_	Nucleus	0.0	Stochastic
nuc_gene_i__SEPTIN11_	Nucleus	0.0	Stochastic
nuc_gene_i__RNASE6_	Nucleus	0.0	Stochastic
nuc_gene_i__ANKUB1_	Nucleus	0.0	Stochastic
nuc_gene_i__RAB8B_	Nucleus	0.0	Stochastic
nuc_gene_i__RBMXL1_	Nucleus	0.0	Stochastic
nuc_gene_i__TCL1B_	Nucleus	0.0	Stochastic
nuc_gene_i__RASL11A_	Nucleus	0.0	Stochastic
nuc_gene_i__IFI6_	Nucleus	0.0	Stochastic
nuc_gene_i__GGT1_	Nucleus	0.0	Stochastic
nuc_gene_i__SELENOT_	Nucleus	0.0	Stochastic
nuc_gene_i__EIF3J_	Nucleus	0.0	Stochastic
nuc_gene_i__GJB6_	Nucleus	0.0	Stochastic
nuc_gene_i__FNTA_	Nucleus	0.0	Stochastic
nuc_gene_i__GNPNAT1_	Nucleus	0.0	Stochastic
nuc_gene_i__RHOV_	Nucleus	0.0	Stochastic
nuc_gene_i__ERICH6_	Nucleus	0.0	Stochastic
nuc_gene_i__ADH1B_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF517_	Nucleus	0.0	Stochastic
nuc_gene_i__CDK5RAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__PTGS2_	Nucleus	0.0	Stochastic
nuc_gene_i__DNAAF4_	Nucleus	0.0	Stochastic
nuc_gene_i__PDE11A_	Nucleus	0.0	Stochastic
nuc_gene_i__MINDY4B_	Nucleus	0.0	Stochastic
nuc_gene_i__ADH6_	Nucleus	0.0	Stochastic
nuc_gene_i__MAPK8_	Nucleus	0.0	Stochastic
nuc_gene_i__SOX2_	Nucleus	0.0	Stochastic
nuc_gene_i__TEX38_	Nucleus	0.0	Stochastic
nuc_gene_i__VAX2_	Nucleus	0.0	Stochastic
nuc_gene_i__P2RY1_	Nucleus	0.0	Stochastic
nuc_gene_i__ACYP1_	Nucleus	0.0	Stochastic
nuc_gene_i__CDIN1_	Nucleus	0.0	Stochastic
nuc_gene_i__CDNF_	Nucleus	0.0	Stochastic
nuc_gene_i__OXER1_	Nucleus	0.0	Stochastic
nuc_gene_i__C1QTNF7_	Nucleus	0.0	Stochastic
nuc_gene_i__EFCAB14_	Nucleus	0.0	Stochastic
nuc_gene_i__TGIF2_	Nucleus	0.0	Stochastic
nuc_gene_i__PRAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__RANBP3_	Nucleus	0.0	Stochastic
nuc_gene_i__COL22A1_	Nucleus	0.0	Stochastic
nuc_gene_i__THAP6_	Nucleus	0.0	Stochastic
nuc_gene_i__MPPE1_	Nucleus	0.0	Stochastic
nuc_gene_i__SNORC_	Nucleus	0.0	Stochastic
nuc_gene_i__FMR1_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC30A1_	Nucleus	0.0	Stochastic
nuc_gene_i__DMRT2_	Nucleus	0.0	Stochastic
nuc_gene_i__MSH4_	Nucleus	0.0	Stochastic
nuc_gene_i__TNP1_	Nucleus	0.0	Stochastic
nuc_gene_i__SYCE1_	Nucleus	0.0	Stochastic
nuc_gene_i__RNF19A_	Nucleus	0.0	Stochastic
nuc_gene_i__PRRX2_	Nucleus	0.0	Stochastic
nuc_gene_i__TRIM43B_	Nucleus	0.0	Stochastic
nuc_gene_i__WBP1L_	Nucleus	0.0	Stochastic
nuc_gene_i__MARS2_	Nucleus	0.0	Stochastic
nuc_gene_i__KIF24_	Nucleus	0.0	Stochastic
nuc_gene_i__TTPAL_	Nucleus	0.0	Stochastic
nuc_gene_i__CXCR4_	Nucleus	0.0	Stochastic
nuc_gene_i__FXYD4_	Nucleus	0.0	Stochastic
nuc_gene_i__GRHL2_	Nucleus	0.0	Stochastic
nuc_gene_i__ADGRA1_	Nucleus	0.0	Stochastic
nuc_gene_i__MAMDC2_	Nucleus	0.0	Stochastic
nuc_gene_i__ABCC4_	Nucleus	0.0	Stochastic
nuc_gene_i__TRAK1_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC24A2_	Nucleus	0.0	Stochastic
nuc_gene_i__CTLA4_	Nucleus	0.0	Stochastic
nuc_gene_i__DPY19L3_	Nucleus	0.0	Stochastic
nuc_gene_i__LSAMP_	Nucleus	0.0	Stochastic
nuc_gene_i__DPYS_	Nucleus	0.0	Stochastic
nuc_gene_i__IL36G_	Nucleus	0.0	Stochastic
nuc_gene_i__VHL_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM205_	Nucleus	0.0	Stochastic
nuc_gene_i__IL36A_	Nucleus	0.0	Stochastic
nuc_gene_i__IL1F10_	Nucleus	0.0	Stochastic
nuc_gene_i__PML_	Nucleus	0.0	Stochastic
nuc_gene_i__C1orf174_	Nucleus	0.0	Stochastic
nuc_gene_i__MEDAG_	Nucleus	0.0	Stochastic
nuc_gene_i__RAP2B_	Nucleus	0.0	Stochastic
nuc_gene_i__DYNC1H1_	Nucleus	0.0	Stochastic
nuc_gene_i__ADRM1_	Nucleus	0.0	Stochastic
nuc_gene_i__COMMD6_	Nucleus	0.0	Stochastic
nuc_gene_i__LIM2_	Nucleus	0.0	Stochastic
nuc_gene_i__RNF223_	Nucleus	0.0	Stochastic
nuc_gene_i__IL1RN_	Nucleus	0.0	Stochastic
nuc_gene_i__CCR4_	Nucleus	0.0	Stochastic
nuc_gene_i__GIPC3_	Nucleus	0.0	Stochastic
nuc_gene_i__RRP7A_	Nucleus	0.0	Stochastic
nuc_gene_i__IL36RN_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM65_	Nucleus	0.0	Stochastic
nuc_gene_i__SASS6_	Nucleus	0.0	Stochastic
nuc_gene_i__PMP2_	Nucleus	0.0	Stochastic
nuc_gene_i__GLB1_	Nucleus	0.0	Stochastic
nuc_gene_i__ABRA_	Nucleus	0.0	Stochastic
nuc_gene_i__ZFP82_	Nucleus	0.0	Stochastic
nuc_gene_i__RTKN_	Nucleus	0.0	Stochastic
nuc_gene_i__ABHD4_	Nucleus	0.0	Stochastic
nuc_gene_i__TMPPE_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF428_	Nucleus	0.0	Stochastic
nuc_gene_i__VAPB_	Nucleus	0.0	Stochastic
nuc_gene_i__ABCB7_	Nucleus	0.0	Stochastic
nuc_gene_i__ZDHHC19_	Nucleus	0.0	Stochastic
nuc_gene_i__IFIH1_	Nucleus	0.0	Stochastic
nuc_gene_i__NCCRP1_	Nucleus	0.0	Stochastic
nuc_gene_i__TLN1_	Nucleus	0.0	Stochastic
nuc_gene_i__KLF10_	Nucleus	0.0	Stochastic
nuc_gene_i__ARNT2_	Nucleus	0.0	Stochastic
nuc_gene_i__CDH22_	Nucleus	0.0	Stochastic
nuc_gene_i__ATF5_	Nucleus	0.0	Stochastic
nuc_gene_i__ETNPPL_	Nucleus	0.0	Stochastic
nuc_gene_i__RUFY4_	Nucleus	0.0	Stochastic
nuc_gene_i__ESS2_	Nucleus	0.0	Stochastic
nuc_gene_i__TM4SF19_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM250_	Nucleus	0.0	Stochastic
nuc_gene_i__SP5_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF587_	Nucleus	0.0	Stochastic
nuc_gene_i__MYL9_	Nucleus	0.0	Stochastic
nuc_gene_i__PTAR1_	Nucleus	0.0	Stochastic
nuc_gene_i__RHPN2_	Nucleus	0.0	Stochastic
nuc_gene_i__PROKR1_	Nucleus	0.0	Stochastic
nuc_gene_i__RAD54B_	Nucleus	0.0	Stochastic
nuc_gene_i__AQP9_	Nucleus	0.0	Stochastic
nuc_gene_i__BRDT_	Nucleus	0.0	Stochastic
nuc_gene_i__BST2_	Nucleus	0.0	Stochastic
nuc_gene_i__GAB1_	Nucleus	0.0	Stochastic
nuc_gene_i__ARHGAP25_	Nucleus	0.0	Stochastic
nuc_gene_i__DDHD1_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC2A4RG_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP1A2_	Nucleus	0.0	Stochastic
nuc_gene_i__IBSP_	Nucleus	0.0	Stochastic
nuc_gene_i__KPNA6_	Nucleus	0.0	Stochastic
nuc_gene_i__RNF20_	Nucleus	0.0	Stochastic
nuc_gene_i__STOX2_	Nucleus	0.0	Stochastic
nuc_gene_i__MSTN_	Nucleus	0.0	Stochastic
nuc_gene_i__DMBT1_	Nucleus	0.0	Stochastic
nuc_gene_i__KLK5_	Nucleus	0.0	Stochastic
nuc_gene_i__RLBP1_	Nucleus	0.0	Stochastic
nuc_gene_i__NCOA2_	Nucleus	0.0	Stochastic
nuc_gene_i__CD40_	Nucleus	0.0	Stochastic
nuc_gene_i__LYSMD2_	Nucleus	0.0	Stochastic
nuc_gene_i__COMTD1_	Nucleus	0.0	Stochastic
nuc_gene_i__PICK1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF592_	Nucleus	0.0	Stochastic
nuc_gene_i__FHOD3_	Nucleus	0.0	Stochastic
nuc_gene_i__CLEC4M_	Nucleus	0.0	Stochastic
nuc_gene_i__HSPA4L_	Nucleus	0.0	Stochastic
nuc_gene_i__MTHFS_	Nucleus	0.0	Stochastic
nuc_gene_i__NKG7_	Nucleus	0.0	Stochastic
nuc_gene_i__ECE1_	Nucleus	0.0	Stochastic
nuc_gene_i__DLL4_	Nucleus	0.0	Stochastic
nuc_gene_i__CCDC185_	Nucleus	0.0	Stochastic
nuc_gene_i__GUCD1_	Nucleus	0.0	Stochastic
nuc_gene_i__ATCAY_	Nucleus	0.0	Stochastic
nuc_gene_i__POLR1B_	Nucleus	0.0	Stochastic
nuc_gene_i__LRRIQ3_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF516_	Nucleus	0.0	Stochastic
nuc_gene_i__HMHB1_	Nucleus	0.0	Stochastic
nuc_gene_i__LRRC53_	Nucleus	0.0	Stochastic
nuc_gene_i__JAG1_	Nucleus	0.0	Stochastic
nuc_gene_i__SPATA31J1_	Nucleus	0.0	Stochastic
nuc_gene_i__CHCHD5_	Nucleus	0.0	Stochastic
nuc_gene_i__ERICH3_	Nucleus	0.0	Stochastic
nuc_gene_i__PTRH1_	Nucleus	0.0	Stochastic
nuc_gene_i__MBD2_	Nucleus	0.0	Stochastic
nuc_gene_i__ODAD3_	Nucleus	0.0	Stochastic
nuc_gene_i__KCNG2_	Nucleus	0.0	Stochastic
nuc_gene_i__AJUBA_	Nucleus	0.0	Stochastic
nuc_gene_i__AP4E1_	Nucleus	0.0	Stochastic
nuc_gene_i__SMCHD1_	Nucleus	0.0	Stochastic
nuc_gene_i__PRKDC_	Nucleus	0.0	Stochastic
nuc_gene_i__AP5M1_	Nucleus	0.0	Stochastic
nuc_gene_i__PLA2G4B_	Nucleus	0.0	Stochastic
nuc_gene_i__TRMT10B_	Nucleus	0.0	Stochastic
nuc_gene_i__SOCS4_	Nucleus	0.0	Stochastic
nuc_gene_i__THBS1_	Nucleus	0.0	Stochastic
nuc_gene_i__SLIT2_	Nucleus	0.0	Stochastic
nuc_gene_i__PLB1_	Nucleus	0.0	Stochastic
nuc_gene_i__STMN2_	Nucleus	0.0	Stochastic
nuc_gene_i__MSC_	Nucleus	0.0	Stochastic
nuc_gene_i__RABL6_	Nucleus	0.0	Stochastic
nuc_gene_i__SCRG1_	Nucleus	0.0	Stochastic
nuc_gene_i__HACD4_	Nucleus	0.0	Stochastic
nuc_gene_i__ADCY8_	Nucleus	0.0	Stochastic
nuc_gene_i__MSN_	Nucleus	0.0	Stochastic
nuc_gene_i__THOC1_	Nucleus	0.0	Stochastic
nuc_gene_i__SPDYA_	Nucleus	0.0	Stochastic
nuc_gene_i__CERK_	Nucleus	0.0	Stochastic
nuc_gene_i__TM2D2_	Nucleus	0.0	Stochastic
nuc_gene_i__SUSD3_	Nucleus	0.0	Stochastic
nuc_gene_i__PSTPIP1_	Nucleus	0.0	Stochastic
nuc_gene_i__STPG4_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF827_	Nucleus	0.0	Stochastic
nuc_gene_i__HSP90AA1_	Nucleus	0.0	Stochastic
nuc_gene_i__ACTMAP_	Nucleus	0.0	Stochastic
nuc_gene_i__CLVS1_	Nucleus	0.0	Stochastic
nuc_gene_i__ARHGAP35_	Nucleus	0.0	Stochastic
nuc_gene_i__PRDM14_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF141_	Nucleus	0.0	Stochastic
nuc_gene_i__VCPKMT_	Nucleus	0.0	Stochastic
nuc_gene_i__RAB11A_	Nucleus	0.0	Stochastic
nuc_gene_i__TERF1_	Nucleus	0.0	Stochastic
nuc_gene_i__SLIRP_	Nucleus	0.0	Stochastic
nuc_gene_i__DOCK10_	Nucleus	0.0	Stochastic
nuc_gene_i__PLEKHD1_	Nucleus	0.0	Stochastic
nuc_gene_i__WDR83_	Nucleus	0.0	Stochastic
nuc_gene_i__CACNA1B_	Nucleus	0.0	Stochastic
nuc_gene_i__GATM_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM91A1_	Nucleus	0.0	Stochastic
nuc_gene_i__APOBEC3D_	Nucleus	0.0	Stochastic
nuc_gene_i__MRPL52_	Nucleus	0.0	Stochastic
nuc_gene_i__WDR83OS_	Nucleus	0.0	Stochastic
nuc_gene_i__CILP2_	Nucleus	0.0	Stochastic
nuc_gene_i__TACC2_	Nucleus	0.0	Stochastic
nuc_gene_i__F11_	Nucleus	0.0	Stochastic
nuc_gene_i__MFSD2B_	Nucleus	0.0	Stochastic
nuc_gene_i__WDCP_	Nucleus	0.0	Stochastic
nuc_gene_i__SUPT20H_	Nucleus	0.0	Stochastic
nuc_gene_i__SNAPC1_	Nucleus	0.0	Stochastic
nuc_gene_i__ACSBG1_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP2B6_	Nucleus	0.0	Stochastic
nuc_gene_i__FKBP1B_	Nucleus	0.0	Stochastic
nuc_gene_i__SMTN_	Nucleus	0.0	Stochastic
nuc_gene_i__MAMDC4_	Nucleus	0.0	Stochastic
nuc_gene_i__CIMIP6_	Nucleus	0.0	Stochastic
nuc_gene_i__RPL8_	Nucleus	0.0	Stochastic
nuc_gene_i__CRACD_	Nucleus	0.0	Stochastic
nuc_gene_i__FXN_	Nucleus	0.0	Stochastic
nuc_gene_i__CHRNA3_	Nucleus	0.0	Stochastic
nuc_gene_i__H3C13_	Nucleus	0.0	Stochastic
nuc_gene_i__H2AC20_	Nucleus	0.0	Stochastic
nuc_gene_i__H2AC21_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM174B_	Nucleus	0.0	Stochastic
nuc_gene_i__GPR25_	Nucleus	0.0	Stochastic
nuc_gene_i__EML6_	Nucleus	0.0	Stochastic
nuc_gene_i__SSNA1_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM192_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM163B_	Nucleus	0.0	Stochastic
nuc_gene_i__SUPT16H_	Nucleus	0.0	Stochastic
nuc_gene_i__PPP1R13L_	Nucleus	0.0	Stochastic
nuc_gene_i__LIPG_	Nucleus	0.0	Stochastic
nuc_gene_i__PIK3AP1_	Nucleus	0.0	Stochastic
nuc_gene_i__AMMECR1L_	Nucleus	0.0	Stochastic
nuc_gene_i__DPH6_	Nucleus	0.0	Stochastic
nuc_gene_i__TNIP2_	Nucleus	0.0	Stochastic
nuc_gene_i__ZBTB6_	Nucleus	0.0	Stochastic
nuc_gene_i__NTAQ1_	Nucleus	0.0	Stochastic
nuc_gene_i__PLXNB3_	Nucleus	0.0	Stochastic
nuc_gene_i__GLCE_	Nucleus	0.0	Stochastic
nuc_gene_i__ZDHHC22_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP2C18_	Nucleus	0.0	Stochastic
nuc_gene_i__PIK3C3_	Nucleus	0.0	Stochastic
nuc_gene_i__CBX6_	Nucleus	0.0	Stochastic
nuc_gene_i__SNX22_	Nucleus	0.0	Stochastic
nuc_gene_i__ARL5B_	Nucleus	0.0	Stochastic
nuc_gene_i__GNAQ_	Nucleus	0.0	Stochastic
nuc_gene_i__TM6SF2_	Nucleus	0.0	Stochastic
nuc_gene_i__PDZD8_	Nucleus	0.0	Stochastic
nuc_gene_i__LRRC66_	Nucleus	0.0	Stochastic
nuc_gene_i__IGFL1_	Nucleus	0.0	Stochastic
nuc_gene_i__CCDC3_	Nucleus	0.0	Stochastic
nuc_gene_i__C15orf39_	Nucleus	0.0	Stochastic
nuc_gene_i__IGBP1_	Nucleus	0.0	Stochastic
nuc_gene_i__STAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__KIF21B_	Nucleus	0.0	Stochastic
nuc_gene_i__FGFBP2_	Nucleus	0.0	Stochastic
nuc_gene_i__IAH1_	Nucleus	0.0	Stochastic
nuc_gene_i__MAML3_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC27A5_	Nucleus	0.0	Stochastic
nuc_gene_i__KATNAL2_	Nucleus	0.0	Stochastic
nuc_gene_i__KIF27_	Nucleus	0.0	Stochastic
nuc_gene_i__GABRA4_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF608_	Nucleus	0.0	Stochastic
nuc_gene_i__GBX2_	Nucleus	0.0	Stochastic
nuc_gene_i__IGFN1_	Nucleus	0.0	Stochastic
nuc_gene_i__DICER1_	Nucleus	0.0	Stochastic
nuc_gene_i__MIPEP_	Nucleus	0.0	Stochastic
nuc_gene_i__MAPK8IP2_	Nucleus	0.0	Stochastic
nuc_gene_i__APOE_	Nucleus	0.0	Stochastic
nuc_gene_i__SAMD13_	Nucleus	0.0	Stochastic
nuc_gene_i__POLR1E_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM81_	Nucleus	0.0	Stochastic
nuc_gene_i__LEFTY2_	Nucleus	0.0	Stochastic
nuc_gene_i__USP46_	Nucleus	0.0	Stochastic
nuc_gene_i__IQCN_	Nucleus	0.0	Stochastic
nuc_gene_i__TMX3_	Nucleus	0.0	Stochastic
nuc_gene_i__MPV17L2_	Nucleus	0.0	Stochastic
nuc_gene_i__AGAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__NIPAL1_	Nucleus	0.0	Stochastic
nuc_gene_i__MED29_	Nucleus	0.0	Stochastic
nuc_gene_i__ADCYAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__EED_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF737_	Nucleus	0.0	Stochastic
nuc_gene_i__OR7D2_	Nucleus	0.0	Stochastic
nuc_gene_i__SCG2_	Nucleus	0.0	Stochastic
nuc_gene_i__HSPB3_	Nucleus	0.0	Stochastic
nuc_gene_i__ESM1_	Nucleus	0.0	Stochastic
nuc_gene_i__ELAC1_	Nucleus	0.0	Stochastic
nuc_gene_i__LILRB5_	Nucleus	0.0	Stochastic
nuc_gene_i__GZMK_	Nucleus	0.0	Stochastic
nuc_gene_i__CREBZF_	Nucleus	0.0	Stochastic
nuc_gene_i__GZMA_	Nucleus	0.0	Stochastic
nuc_gene_i__CD8A_	Nucleus	0.0	Stochastic
nuc_gene_i__LIPC_	Nucleus	0.0	Stochastic
nuc_gene_i__RBM26_	Nucleus	0.0	Stochastic
nuc_gene_i__CDC20B_	Nucleus	0.0	Stochastic
nuc_gene_i__SULT1E1_	Nucleus	0.0	Stochastic
nuc_gene_i__MCIDAS_	Nucleus	0.0	Stochastic
nuc_gene_i__ANKRD12_	Nucleus	0.0	Stochastic
nuc_gene_i__GTF3C5_	Nucleus	0.0	Stochastic
nuc_gene_i__DRG1_	Nucleus	0.0	Stochastic
nuc_gene_i__NT5C1B_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF892_	Nucleus	0.0	Stochastic
nuc_gene_i__PPFIA3_	Nucleus	0.0	Stochastic
nuc_gene_i__WT1_	Nucleus	0.0	Stochastic
nuc_gene_i__VRTN_	Nucleus	0.0	Stochastic
nuc_gene_i__SPATA3_	Nucleus	0.0	Stochastic
nuc_gene_i__ITGA11_	Nucleus	0.0	Stochastic
nuc_gene_i__FGB_	Nucleus	0.0	Stochastic
nuc_gene_i__RNF228_	Nucleus	0.0	Stochastic
nuc_gene_i__PABPN1_	Nucleus	0.0	Stochastic
nuc_gene_i__ANK3_	Nucleus	0.0	Stochastic
nuc_gene_i__ZMAT5_	Nucleus	0.0	Stochastic
nuc_gene_i__HPF1_	Nucleus	0.0	Stochastic
nuc_gene_i__KMT5A_	Nucleus	0.0	Stochastic
nuc_gene_i__SEH1L_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF540_	Nucleus	0.0	Stochastic
nuc_gene_i__PSAT1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF28_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM266_	Nucleus	0.0	Stochastic
nuc_gene_i__TICAM1_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP4V2_	Nucleus	0.0	Stochastic
nuc_gene_i__HMGB1_	Nucleus	0.0	Stochastic
nuc_gene_i__RAB39A_	Nucleus	0.0	Stochastic
nuc_gene_i__TCF7_	Nucleus	0.0	Stochastic
nuc_gene_i__CEP170B_	Nucleus	0.0	Stochastic
nuc_gene_i__DDIT4_	Nucleus	0.0	Stochastic
nuc_gene_i__TRMT44_	Nucleus	0.0	Stochastic
nuc_gene_i__PSMB5_	Nucleus	0.0	Stochastic
nuc_gene_i__GPX8_	Nucleus	0.0	Stochastic
nuc_gene_i__SNX18_	Nucleus	0.0	Stochastic
nuc_gene_i__N4BP2L1_	Nucleus	0.0	Stochastic
nuc_gene_i__PHAX_	Nucleus	0.0	Stochastic
nuc_gene_i__MAT1A_	Nucleus	0.0	Stochastic
nuc_gene_i__BIRC6_	Nucleus	0.0	Stochastic
nuc_gene_i__MTAP_	Nucleus	0.0	Stochastic
nuc_gene_i__KIF26A_	Nucleus	0.0	Stochastic
nuc_gene_i__AP1B1_	Nucleus	0.0	Stochastic
nuc_gene_i__NPHS1_	Nucleus	0.0	Stochastic
nuc_gene_i__CHURC1_	Nucleus	0.0	Stochastic
nuc_gene_i__ITM2B_	Nucleus	0.0	Stochastic
nuc_gene_i__APBB1IP_	Nucleus	0.0	Stochastic
nuc_gene_i__CXCL17_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM177A1_	Nucleus	0.0	Stochastic
nuc_gene_i__HAMP_	Nucleus	0.0	Stochastic
nuc_gene_i__TGFBR3L_	Nucleus	0.0	Stochastic
nuc_gene_i__FSIP2_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF543_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF865_	Nucleus	0.0	Stochastic
nuc_gene_i__PSMB7_	Nucleus	0.0	Stochastic
nuc_gene_i__GALP_	Nucleus	0.0	Stochastic
nuc_gene_i__CABP7_	Nucleus	0.0	Stochastic
nuc_gene_i__CPO_	Nucleus	0.0	Stochastic
nuc_gene_i__PPP1R36_	Nucleus	0.0	Stochastic
nuc_gene_i__FIGLA_	Nucleus	0.0	Stochastic
nuc_gene_i__TTBK2_	Nucleus	0.0	Stochastic
nuc_gene_i__CARD19_	Nucleus	0.0	Stochastic
nuc_gene_i__CLEC4F_	Nucleus	0.0	Stochastic
nuc_gene_i__ARG2_	Nucleus	0.0	Stochastic
nuc_gene_i__CD207_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF782_	Nucleus	0.0	Stochastic
nuc_gene_i__ATP8A1_	Nucleus	0.0	Stochastic
nuc_gene_i__NAA30_	Nucleus	0.0	Stochastic
nuc_gene_i__TEX261_	Nucleus	0.0	Stochastic
nuc_gene_i__RPL17_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF883_	Nucleus	0.0	Stochastic
nuc_gene_i__C8orf33_	Nucleus	0.0	Stochastic
nuc_gene_i__DUSP19_	Nucleus	0.0	Stochastic
nuc_gene_i__CXCL2_	Nucleus	0.0	Stochastic
nuc_gene_i__VTI1B_	Nucleus	0.0	Stochastic
nuc_gene_i__AQP7B_	Nucleus	0.0	Stochastic
nuc_gene_i__PLCE1_	Nucleus	0.0	Stochastic
nuc_gene_i__FNDC3A_	Nucleus	0.0	Stochastic
nuc_gene_i__CNTLN_	Nucleus	0.0	Stochastic
nuc_gene_i__PRLR_	Nucleus	0.0	Stochastic
nuc_gene_i__RTCB_	Nucleus	0.0	Stochastic
nuc_gene_i__SCYGR10_	Nucleus	0.0	Stochastic
nuc_gene_i__DENND1C_	Nucleus	0.0	Stochastic
nuc_gene_i__MMP14_	Nucleus	0.0	Stochastic
nuc_gene_i__FGG_	Nucleus	0.0	Stochastic
nuc_gene_i__TOMM5_	Nucleus	0.0	Stochastic
nuc_gene_i__TSPYL6_	Nucleus	0.0	Stochastic
nuc_gene_i__IFT43_	Nucleus	0.0	Stochastic
nuc_gene_i__RHD_	Nucleus	0.0	Stochastic
nuc_gene_i__HAVCR2_	Nucleus	0.0	Stochastic
nuc_gene_i__LRRC49_	Nucleus	0.0	Stochastic
nuc_gene_i__RAB27B_	Nucleus	0.0	Stochastic
nuc_gene_i__MPHOSPH8_	Nucleus	0.0	Stochastic
nuc_gene_i__ENTR1_	Nucleus	0.0	Stochastic
nuc_gene_i__MISP_	Nucleus	0.0	Stochastic
nuc_gene_i__KLF6_	Nucleus	0.0	Stochastic
nuc_gene_i__SIVA1_	Nucleus	0.0	Stochastic
nuc_gene_i__MORN5_	Nucleus	0.0	Stochastic
nuc_gene_i__VTI1A_	Nucleus	0.0	Stochastic
nuc_gene_i__TRMT5_	Nucleus	0.0	Stochastic
nuc_gene_i__TTC9_	Nucleus	0.0	Stochastic
nuc_gene_i__FGF7_	Nucleus	0.0	Stochastic
nuc_gene_i__PPARGC1A_	Nucleus	0.0	Stochastic
nuc_gene_i__UBAP1L_	Nucleus	0.0	Stochastic
nuc_gene_i__NUP58_	Nucleus	0.0	Stochastic
nuc_gene_i__FMN2_	Nucleus	0.0	Stochastic
nuc_gene_i__SUV39H2_	Nucleus	0.0	Stochastic
nuc_gene_i__TOM1_	Nucleus	0.0	Stochastic
nuc_gene_i__GOLGA6B_	Nucleus	0.0	Stochastic
nuc_gene_i__CPN1_	Nucleus	0.0	Stochastic
nuc_gene_i__CMTM5_	Nucleus	0.0	Stochastic
nuc_gene_i__ADH1A_	Nucleus	0.0	Stochastic
nuc_gene_i__MBL2_	Nucleus	0.0	Stochastic
nuc_gene_i__PTP4A2_	Nucleus	0.0	Stochastic
nuc_gene_i__BORCS7_	Nucleus	0.0	Stochastic
nuc_gene_i__BMP3_	Nucleus	0.0	Stochastic
nuc_gene_i__YJU2_	Nucleus	0.0	Stochastic
nuc_gene_i__PPP4R1_	Nucleus	0.0	Stochastic
nuc_gene_i__ERAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__REEP3_	Nucleus	0.0	Stochastic
nuc_gene_i__GDNF_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF563_	Nucleus	0.0	Stochastic
nuc_gene_i__PTPA_	Nucleus	0.0	Stochastic
nuc_gene_i__SRD5A1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF606_	Nucleus	0.0	Stochastic
nuc_gene_i__AKR1C3_	Nucleus	0.0	Stochastic
nuc_gene_i__CBY1_	Nucleus	0.0	Stochastic
nuc_gene_i__DAND5_	Nucleus	0.0	Stochastic
nuc_gene_i__COX15_	Nucleus	0.0	Stochastic
nuc_gene_i__HPSE_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP2A6_	Nucleus	0.0	Stochastic
nuc_gene_i__MAGED1_	Nucleus	0.0	Stochastic
nuc_gene_i__ANXA8_	Nucleus	0.0	Stochastic
