reactionId	parameterId	parameterScale	lowerBound	upperBound	nominalValue	estimate
vRP2_20	kRP2_20_1	lin	1.0	1.0	1.0	0
vRP2_21	kRP2_21_1	lin	1.0	1.0	1.0	0
vRP2_22	kRP2_22_1	lin	1.0	1.0	1.0	0
vRP2_23	kRP2_23_1	lin	1.0	1.0	1.0	0
vRP2_24	kRP2_24_1	lin	1.0	1.0	1.0	0
vRP2_25	kRP2_25_1	lin	1.0	1.0	1.0	0
vRP2_26	kRP2_26_1	lin	1.0	1.0	1.0	0
vRP2_27	kRP2_27_1	lin	1.0	1.0	1.0	0
vRP2_28	kRP2_28_1	lin	1.0	1.0	1.0	0
vRP2_29	kRP2_29_1	lin	1.0	1.0	1.0	0
vRP3_1	kRP3_1_1	lin	0.001	0.001	0.001	0
vRP3_2	kRP3_2_1	lin	0.001	0.001	0.001	0
vRP3_3	kRP3_3_1	lin	0.001	0.001	0.001	0
vRP3_4	kRP3_4_1	lin	0.001	0.001	0.001	0
vRP3_5	kRP3_5_1	lin	0.001	0.001	0.001	0
vRP3_6	kRP3_6_1	lin	0.001	0.001	0.001	0
vRP3_7	kRP3_7_1	lin	0.001	0.001	0.001	0
vRP3_8	kRP3_8_1	lin	0.001	0.001	0.001	0
vRP3_9	kRP3_9_1	lin	0.001	0.001	0.001	0
vRP3_10	kRP3_10_1	lin	0.001	0.001	0.001	0
vRP3_11	kRP3_11_1	lin	0.001	0.001	0.001	0
vRP3_12	kRP3_12_1	lin	0.001	0.001	0.001	0
vRP3_13	kRP3_13_1	lin	0.001	0.001	0.001	0
vRP3_14	kRP3_14_1	lin	0.001	0.001	0.001	0
vRP3_15	kRP3_15_1	lin	0.001	0.001	0.001	0
vRP3_16	kRP3_16_1	lin	0.001	0.001	0.001	0
vRP3_17	kRP3_17_1	lin	0.001	0.001	0.001	0
vRP3_18	kRP3_18_1	lin	0.001	0.001	0.001	0
vRP3_19	kRP3_19_1	lin	0.001	0.001	0.001	0
vRP3_20	kRP3_20_1	lin	0.001	0.001	0.001	0
vRP3_21	kRP3_21_1	lin	0.001	0.001	0.001	0
vRP3_22	kRP3_22_1	lin	0.001	0.001	0.001	0
vRP3_23	kRP3_23_1	lin	0.001	0.001	0.001	0
vRP3_24	kRP3_24_1	lin	0.001	0.001	0.001	0
vRP3_25	kRP3_25_1	lin	0.001	0.001	0.001	0
vRP3_26	kRP3_26_1	lin	0.001	0.001	0.001	0
vRP3_27	kRP3_27_1	lin	0.001	0.001	0.001	0
vRP3_28	kRP3_28_1	lin	0.001	0.001	0.001	0
vRP3_29	kRP3_29_1	lin	0.001	0.001	0.001	0
vRP4_1	kRP4_1_1	lin	0.001	0.001	0.001	0
vRP4_2	kRP4_2_1	lin	0.001	0.001	0.001	0
vRP4_3	kRP4_3_1	lin	0.001	0.001	0.001	0
vRP4_4	kRP4_4_1	lin	0.001	0.001	0.001	0
vRP4_5	kRP4_5_1	lin	0.001	0.001	0.001	0
vRP4_6	kRP4_6_1	lin	0.001	0.001	0.001	0
vRP4_7	kRP4_7_1	lin	0.001	0.001	0.001	0
vRP4_8	kRP4_8_1	lin	0.001	0.001	0.001	0
vRP4_9	kRP4_9_1	lin	0.001	0.001	0.001	0
vRP4_10	kRP4_10_1	lin	0.001	0.001	0.001	0
vRP4_11	kRP4_11_1	lin	0.001	0.001	0.001	0
vRP4_12	kRP4_12_1	lin	0.001	0.001	0.001	0
vRP4_13	kRP4_13_1	lin	0.001	0.001	0.001	0
vRP4_14	kRP4_14_1	lin	0.001	0.001	0.001	0
vRP4_15	kRP4_15_1	lin	0.001	0.001	0.001	0
vRP4_16	kRP4_16_1	lin	0.001	0.001	0.001	0
vRP4_17	kRP4_17_1	lin	0.001	0.001	0.001	0
vRP4_18	kRP4_18_1	lin	0.001	0.001	0.001	0
vRP4_19	kRP4_19_1	lin	0.001	0.001	0.001	0
vRP4_20	kRP4_20_1	lin	0.001	0.001	0.001	0
vRP4_21	kRP4_21_1	lin	0.001	0.001	0.001	0
vRP4_22	kRP4_22_1	lin	0.001	0.001	0.001	0
vRP4_23	kRP4_23_1	lin	0.001	0.001	0.001	0
vRP4_24	kRP4_24_1	lin	0.001	0.001	0.001	0
vRP4_25	kRP4_25_1	lin	0.001	0.001	0.001	0
vRP4_26	kRP4_26_1	lin	0.001	0.001	0.001	0
vRP4_27	kRP4_27_1	lin	0.001	0.001	0.001	0
vRP4_28	kRP4_28_1	lin	0.001	0.001	0.001	0
vRP4_29	kRP4_29_1	lin	0.001	0.001	0.001	0
vRP5_1	kRP5_1_1	lin	0.00167	0.00167	0.00167	0
vRP5_1	kRP5_1_2	lin	2.0	2.0	2.0	0
vRP5_1	kRP5_1_3	lin	0.000167	0.000167	0.000167	0
vRP5_2	kRP5_2_1	lin	0.00167	0.00167	0.00167	0
vRP5_2	kRP5_2_2	lin	2.0	2.0	2.0	0
vRP5_2	kRP5_2_3	lin	0.000167	0.000167	0.000167	0
vRP5_3	kRP5_3_1	lin	0.00467	0.00467	0.00467	0
vRP5_3	kRP5_3_2	lin	2.0	2.0	2.0	0
vRP5_3	kRP5_3_3	lin	0.000167	0.000167	0.000167	0
vRP5_4	kRP5_4_1	lin	0.00467	0.00467	0.00467	0
vRP5_4	kRP5_4_2	lin	2.0	2.0	2.0	0
vRP5_4	kRP5_4_3	lin	0.000167	0.000167	0.000167	0
vRP5_5	kRP5_5_1	lin	0.00167	0.00167	0.00167	0
vRP5_5	kRP5_5_2	lin	2.0	2.0	2.0	0
vRP5_5	kRP5_5_3	lin	0.000167	0.000167	0.000167	0
vRP5_6	kRP5_6_1	lin	0.00167	0.00167	0.00167	0
vRP5_6	kRP5_6_2	lin	2.0	2.0	2.0	0
vRP5_6	kRP5_6_3	lin	0.000167	0.000167	0.000167	0
vRP5_7	kRP5_7_1	lin	0.00167	0.00167	0.00167	0
vRP5_7	kRP5_7_2	lin	2.0	2.0	2.0	0
vRP5_7	kRP5_7_3	lin	0.000167	0.000167	0.000167	0
vRP5_8	kRP5_8_1	lin	0.00167	0.00167	0.00167	0
vRP5_8	kRP5_8_2	lin	2.0	2.0	2.0	0
vRP5_8	kRP5_8_3	lin	0.000167	0.000167	0.000167	0
vRP5_9	kRP5_9_1	lin	0.000167	0.000167	0.000167	0
vRP5_9	kRP5_9_2	lin	2.0	2.0	2.0	0
vRP5_9	kRP5_9_3	lin	0.000167	0.000167	0.000167	0
vRP5_10	kRP5_10_1	lin	0.000167	0.000167	0.000167	0
vRP5_10	kRP5_10_2	lin	2.0	2.0	2.0	0
vRP5_10	kRP5_10_3	lin	0.000167	0.000167	0.000167	0
vRP5_11	kRP5_11_1	lin	0.00167	0.00167	0.00167	0
vRP5_11	kRP5_11_2	lin	2.0	2.0	2.0	0
vRP5_11	kRP5_11_3	lin	0.000167	0.000167	0.000167	0
vRP5_12	kRP5_12_1	lin	0.000167	0.000167	0.000167	0
vRP5_12	kRP5_12_2	lin	2.0	2.0	2.0	0
vRP5_12	kRP5_12_3	lin	0.000167	0.000167	0.000167	0
vRP5_13	kRP5_13_1	lin	0.000167	0.000167	0.000167	0
vRP5_13	kRP5_13_2	lin	2.0	2.0	2.0	0
vRP5_13	kRP5_13_3	lin	0.000167	0.000167	0.000167	0
vRP5_14	kRP5_14_1	lin	0.000167	0.000167	0.000167	0
vRP5_14	kRP5_14_2	lin	2.0	2.0	2.0	0
vRP5_14	kRP5_14_3	lin	0.000167	0.000167	0.000167	0
vRP5_15	kRP5_15_1	lin	0.000167	0.000167	0.000167	0
vRP5_15	kRP5_15_2	lin	2.0	2.0	2.0	0
vRP5_15	kRP5_15_3	lin	0.000167	0.000167	0.000167	0
vRP5_16	kRP5_16_1	lin	0.00167	0.00167	0.00167	0
vRP5_16	kRP5_16_2	lin	2.0	2.0	2.0	0
vRP5_16	kRP5_16_3	lin	0.000167	0.000167	0.000167	0
vRP5_17	kRP5_17_1	lin	0.000167	0.000167	0.000167	0
vRP5_17	kRP5_17_2	lin	2.0	2.0	2.0	0
vRP5_17	kRP5_17_3	lin	0.000167	0.000167	0.000167	0
vRP5_18	kRP5_18_1	lin	0.000167	0.000167	0.000167	0
vRP5_18	kRP5_18_2	lin	2.0	2.0	2.0	0
vRP5_18	kRP5_18_3	lin	0.000167	0.000167	0.000167	0
vRP5_19	kRP5_19_1	lin	0.000167	0.000167	0.000167	0
vRP5_19	kRP5_19_2	lin	2.0	2.0	2.0	0
vRP5_19	kRP5_19_3	lin	0.000167	0.000167	0.000167	0
vRP5_20	kRP5_20_1	lin	0.000167	0.000167	0.000167	0
vRP5_20	kRP5_20_2	lin	2.0	2.0	2.0	0
vRP5_20	kRP5_20_3	lin	0.000167	0.000167	0.000167	0
vRP5_21	kRP5_21_1	lin	0.000167	0.000167	0.000167	0
vRP5_21	kRP5_21_2	lin	2.0	2.0	2.0	0
vRP5_21	kRP5_21_3	lin	0.000167	0.000167	0.000167	0
vRP5_22	kRP5_22_1	lin	0.000167	0.000167	0.000167	0
vRP5_22	kRP5_22_2	lin	2.0	2.0	2.0	0
vRP5_22	kRP5_22_3	lin	0.000167	0.000167	0.000167	0
vRP5_23	kRP5_23_1	lin	0.000167	0.000167	0.000167	0
vRP5_23	kRP5_23_2	lin	2.0	2.0	2.0	0
vRP5_23	kRP5_23_3	lin	0.000167	0.000167	0.000167	0
vRP5_24	kRP5_24_1	lin	0.000167	0.000167	0.000167	0
vRP5_24	kRP5_24_2	lin	2.0	2.0	2.0	0
vRP5_24	kRP5_24_3	lin	0.000167	0.000167	0.000167	0
vRP5_25	kRP5_25_1	lin	0.000167	0.000167	0.000167	0
vRP5_25	kRP5_25_2	lin	2.0	2.0	2.0	0
vRP5_25	kRP5_25_3	lin	0.000167	0.000167	0.000167	0
vRP5_26	kRP5_26_1	lin	7.93e-05	7.93e-05	7.93e-05	0
vRP5_26	kRP5_26_2	lin	2.0	2.0	2.0	0
vRP5_26	kRP5_26_3	lin	0.000167	0.000167	0.000167	0
vRP5_27	kRP5_27_1	lin	0.000167	0.000167	0.000167	0
vRP5_27	kRP5_27_2	lin	2.0	2.0	2.0	0
vRP5_27	kRP5_27_3	lin	0.000167	0.000167	0.000167	0
vRP5_28	kRP5_28_1	lin	7.93e-05	7.93e-05	7.93e-05	0
vRP5_28	kRP5_28_2	lin	2.0	2.0	2.0	0
vRP5_28	kRP5_28_3	lin	0.000167	0.000167	0.000167	0
vRP5_29	kRP5_29_1	lin	0.000167	0.000167	0.000167	0
vRP5_29	kRP5_29_2	lin	2.0	2.0	2.0	0
vRP5_29	kRP5_29_3	lin	0.000167	0.000167	0.000167	0
vRP6_1	kRP6_1_1	lin	1.0	1.0	1.0	0
vRP6_2	kRP6_2_1	lin	1.0	1.0	1.0	0
vRP6_3	kRP6_3_1	lin	1.0	1.0	1.0	0
vRP6_4	kRP6_4_1	lin	1.0	1.0	1.0	0
vRP6_5	kRP6_5_1	lin	1.0	1.0	1.0	0
vRP6_6	kRP6_6_1	lin	1.0	1.0	1.0	0
vRP6_7	kRP6_7_1	lin	1.0	1.0	1.0	0
vRP6_8	kRP6_8_1	lin	1.0	1.0	1.0	0
vRP6_9	kRP6_9_1	lin	1.0	1.0	1.0	0
vRP6_10	kRP6_10_1	lin	1.0	1.0	1.0	0
vRP6_11	kRP6_11_1	lin	1.0	1.0	1.0	0
vRP6_12	kRP6_12_1	lin	1.0	1.0	1.0	0
vRP6_13	kRP6_13_1	lin	1.0	1.0	1.0	0
vRP6_14	kRP6_14_1	lin	1.0	1.0	1.0	0
vRP6_15	kRP6_15_1	lin	1.0	1.0	1.0	0
vRP6_16	kRP6_16_1	lin	1.0	1.0	1.0	0
vRP6_17	kRP6_17_1	lin	1.0	1.0	1.0	0
vRP6_18	kRP6_18_1	lin	1.0	1.0	1.0	0
vRP6_19	kRP6_19_1	lin	1.0	1.0	1.0	0
vRP6_20	kRP6_20_1	lin	1.0	1.0	1.0	0
vRP6_21	kRP6_21_1	lin	1.0	1.0	1.0	0
vRP6_22	kRP6_22_1	lin	1.0	1.0	1.0	0
vRP6_23	kRP6_23_1	lin	1.0	1.0	1.0	0
vRP6_24	kRP6_24_1	lin	1.0	1.0	1.0	0
vRP6_25	kRP6_25_1	lin	1.0	1.0	1.0	0
vRP6_26	kRP6_26_1	lin	1.0	1.0	1.0	0
vRP6_27	kRP6_27_1	lin	1.0	1.0	1.0	0
vRP6_28	kRP6_28_1	lin	1.0	1.0	1.0	0
vRP6_29	kRP6_29_1	lin	1.0	1.0	1.0	0
vRP7_1	kRP7_1_1	lin	1.0	1.0	1.0	0
vRP7_2	kRP7_2_1	lin	1.0	1.0	1.0	0
vRP7_3	kRP7_3_1	lin	1.0	1.0	1.0	0
vRP7_4	kRP7_4_1	lin	1.0	1.0	1.0	0
vRP7_5	kRP7_5_1	lin	1.0	1.0	1.0	0
vRP7_6	kRP7_6_1	lin	1.0	1.0	1.0	0
vRP7_7	kRP7_7_1	lin	1.0	1.0	1.0	0
vRP7_8	kRP7_8_1	lin	1.0	1.0	1.0	0
vRP7_9	kRP7_9_1	lin	1.0	1.0	1.0	0
vRP7_10	kRP7_10_1	lin	1.0	1.0	1.0	0
vRP7_11	kRP7_11_1	lin	1.0	1.0	1.0	0
vRP7_12	kRP7_12_1	lin	1.0	1.0	1.0	0
vRP7_13	kRP7_13_1	lin	1.0	1.0	1.0	0
vRP7_14	kRP7_14_1	lin	1.0	1.0	1.0	0
vRP7_15	kRP7_15_1	lin	1.0	1.0	1.0	0
vRP7_16	kRP7_16_1	lin	1.0	1.0	1.0	0
vRP7_17	kRP7_17_1	lin	1.0	1.0	1.0	0
vRP7_18	kRP7_18_1	lin	1.0	1.0	1.0	0
vRP7_19	kRP7_19_1	lin	1.0	1.0	1.0	0
vRP7_20	kRP7_20_1	lin	1.0	1.0	1.0	0
vRP7_21	kRP7_21_1	lin	1.0	1.0	1.0	0
vRP7_22	kRP7_22_1	lin	1.0	1.0	1.0	0
vRP7_23	kRP7_23_1	lin	1.0	1.0	1.0	0
vRP7_24	kRP7_24_1	lin	1.0	1.0	1.0	0
vRP7_25	kRP7_25_1	lin	1.0	1.0	1.0	0
vRP7_26	kRP7_26_1	lin	1.0	1.0	1.0	0
vRP7_27	kRP7_27_1	lin	1.0	1.0	1.0	0
vRP7_28	kRP7_28_1	lin	1.0	1.0	1.0	0
vRP7_29	kRP7_29_1	lin	1.0	1.0	1.0	0
vRP8_1	kRP8_1_1	lin	0.000852	0.000852	0.000852	0
vRP8_2	kRP8_2_1	lin	0.000852	0.000852	0.000852	0
vRP8_3	kRP8_3_1	lin	0.000837	0.000837	0.000837	0
vRP8_4	kRP8_4_1	lin	0.000837	0.000837	0.000837	0
vRP8_5	kRP8_5_1	lin	0.000852	0.000852	0.000852	0
vRP8_6	kRP8_6_1	lin	0.000852	0.000852	0.000852	0
vRP8_7	kRP8_7_1	lin	0.000852	0.000852	0.000852	0
vRP8_8	kRP8_8_1	lin	0.000852	0.000852	0.000852	0
vRP8_9	kRP8_9_1	lin	0.0014	0.0014	0.0014	0
vRP8_10	kRP8_10_1	lin	0.0014	0.0014	0.0014	0
vRP8_11	kRP8_11_1	lin	0.000852	0.000852	0.000852	0
vRP8_12	kRP8_12_1	lin	0.0014	0.0014	0.0014	0
vRP8_13	kRP8_13_1	lin	0.0014	0.0014	0.0014	0
vRP8_14	kRP8_14_1	lin	0.0014	0.0014	0.0014	0
vRP8_15	kRP8_15_1	lin	0.0014	0.0014	0.0014	0
vRP8_16	kRP8_16_1	lin	0.000852	0.000852	0.000852	0
vRP8_17	kRP8_17_1	lin	0.0014	0.0014	0.0014	0
vRP8_18	kRP8_18_1	lin	0.0014	0.0014	0.0014	0
vRP8_19	kRP8_19_1	lin	0.0014	0.0014	0.0014	0
vRP8_20	kRP8_20_1	lin	0.0014	0.0014	0.0014	0
vRP8_21	kRP8_21_1	lin	0.0014	0.0014	0.0014	0
vRP8_22	kRP8_22_1	lin	0.0014	0.0014	0.0014	0
vRP8_23	kRP8_23_1	lin	0.0014	0.0014	0.0014	0
vRP8_24	kRP8_24_1	lin	0.0014	0.0014	0.0014	0
vRP8_25	kRP8_25_1	lin	0.0014	0.0014	0.0014	0
vRP8_26	kRP8_26_1	lin	7.7e-07	7.7e-07	7.7e-07	0
vRP8_27	kRP8_27_1	lin	3.2e-05	3.2e-05	3.2e-05	0
vRP8_28	kRP8_28_1	lin	7.7e-07	7.7e-07	7.7e-07	0
vRP8_29	kRP8_29_1	lin	3.2e-05	3.2e-05	3.2e-05	0
vRP9_1	kRP9_1_1	lin	0.009	0.009	0.009	0
vRP9_2	kRP9_2_1	lin	0.01	0.01	0.01	0
vRP9_3	kRP9_3_1	lin	0.01	0.01	0.01	0
vRP9_4	kRP9_4_1	lin	0.01	0.01	0.01	0
vRP9_5	kRP9_5_1	lin	0.008	0.008	0.008	0
vRP9_6	kRP9_6_1	lin	0.008	0.008	0.008	0
vRP9_7	kRP9_7_1	lin	0.011	0.011	0.011	0
vRP9_8	kRP9_8_1	lin	0.011	0.011	0.011	0
vRP9_9	kRP9_9_1	lin	0.007	0.007	0.007	0
vRP9_10	kRP9_10_1	lin	0.008	0.008	0.008	0
vRP9_11	kRP9_11_1	lin	0.008	0.008	0.008	0
vRP9_12	kRP9_12_1	lin	0.009	0.009	0.009	0
vRP9_13	kRP9_13_1	lin	0.009	0.009	0.009	0
vRP9_14	kRP9_14_1	lin	0.01	0.01	0.01	0
vRP9_15	kRP9_15_1	lin	0.011	0.011	0.011	0
vRP9_16	kRP9_16_1	lin	0.011	0.011	0.011	0
vRP9_17	kRP9_17_1	lin	0.009	0.009	0.009	0
vRP9_18	kRP9_18_1	lin	0.012	0.012	0.012	0
vRP9_19	kRP9_19_1	lin	0.012	0.012	0.012	0
vRP9_20	kRP9_20_1	lin	0.002	0.002	0.002	0
vRP9_21	kRP9_21_1	lin	0.002	0.002	0.002	0
vRP9_22	kRP9_22_1	lin	0.001	0.001	0.001	0
vRP9_23	kRP9_23_1	lin	0.001	0.001	0.001	0
vRP9_24	kRP9_24_1	lin	0.008	0.008	0.008	0
vRP9_25	kRP9_25_1	lin	0.008	0.008	0.008	0
vRP9_26	kRP9_26_1	lin	0.005	0.005	0.005	0
vRP9_27	kRP9_27_1	lin	0.007	0.007	0.007	0
vRP9_28	kRP9_28_1	lin	0.005	0.005	0.005	0
vRP9_29	kRP9_29_1	lin	0.007	0.007	0.007	0
vRP10_1	kRP10_1_1	lin	2.6	2.6	2.6	0
vRP10_2	kRP10_2_1	lin	2.6	2.6	2.6	0
vRP10_3	kRP10_3_1	lin	2.6	2.6	2.6	0
vRP10_4	kRP10_4_1	lin	2.6	2.6	2.6	0
vRP10_5	kRP10_5_1	lin	2.6	2.6	2.6	0
vRP10_6	kRP10_6_1	lin	2.6	2.6	2.6	0
vRP10_7	kRP10_7_1	lin	2.6	2.6	2.6	0
vRP10_8	kRP10_8_1	lin	2.6	2.6	2.6	0
vRP10_9	kRP10_9_1	lin	2.6	2.6	2.6	0
vRP10_10	kRP10_10_1	lin	2.6	2.6	2.6	0
vRP10_11	kRP10_11_1	lin	2.6	2.6	2.6	0
vRP10_12	kRP10_12_1	lin	2.6	2.6	2.6	0
vRP10_13	kRP10_13_1	lin	2.6	2.6	2.6	0
vRP10_14	kRP10_14_1	lin	2.6	2.6	2.6	0
vRP10_15	kRP10_15_1	lin	2.6	2.6	2.6	0
vRP10_16	kRP10_16_1	lin	2.6	2.6	2.6	0
vRP10_17	kRP10_17_1	lin	2.6	2.6	2.6	0
vRP10_18	kRP10_18_1	lin	2.6	2.6	2.6	0
vRP10_19	kRP10_19_1	lin	2.6	2.6	2.6	0
vRP10_20	kRP10_20_1	lin	2.6	2.6	2.6	0
vRP10_21	kRP10_21_1	lin	2.6	2.6	2.6	0
vRP10_22	kRP10_22_1	lin	2.6	2.6	2.6	0
vRP10_23	kRP10_23_1	lin	2.6	2.6	2.6	0
vRP10_24	kRP10_24_1	lin	2.6	2.6	2.6	0
vRP10_25	kRP10_25_1	lin	2.6	2.6	2.6	0
vRP10_26	kRP10_26_1	lin	2.6	2.6	2.6	0
vRP10_27	kRP10_27_1	lin	2.6	2.6	2.6	0
vRP10_28	kRP10_28_1	lin	2.6	2.6	2.6	0
vRP10_29	kRP10_29_1	lin	2.6	2.6	2.6	0
vRP11_1	kRP11_1_1	lin	0.009	0.009	0.009	0
vRP11_2	kRP11_2_1	lin	0.01	0.01	0.01	0
vRP11_3	kRP11_3_1	lin	0.01	0.01	0.01	0
vRP11_4	kRP11_4_1	lin	0.01	0.01	0.01	0
vRP11_5	kRP11_5_1	lin	0.008	0.008	0.008	0
vRP11_6	kRP11_6_1	lin	0.008	0.008	0.008	0
vRP11_7	kRP11_7_1	lin	0.011	0.011	0.011	0
vRP11_8	kRP11_8_1	lin	0.011	0.011	0.011	0
vRP11_9	kRP11_9_1	lin	0.007	0.007	0.007	0
vRP11_10	kRP11_10_1	lin	0.008	0.008	0.008	0
vRP11_11	kRP11_11_1	lin	0.008	0.008	0.008	0
vRP11_12	kRP11_12_1	lin	0.009	0.009	0.009	0
vRP11_13	kRP11_13_1	lin	0.009	0.009	0.009	0
vRP11_14	kRP11_14_1	lin	0.01	0.01	0.01	0
vRP11_15	kRP11_15_1	lin	0.011	0.011	0.011	0
vRP11_16	kRP11_16_1	lin	0.011	0.011	0.011	0
vRP11_17	kRP11_17_1	lin	0.009	0.009	0.009	0
vRP11_18	kRP11_18_1	lin	0.012	0.012	0.012	0
vRP11_19	kRP11_19_1	lin	0.012	0.012	0.012	0
vRP11_20	kRP11_20_1	lin	0.002	0.002	0.002	0
vRP11_21	kRP11_21_1	lin	0.002	0.002	0.002	0
vRP11_22	kRP11_22_1	lin	0.001	0.001	0.001	0
vRP11_23	kRP11_23_1	lin	0.001	0.001	0.001	0
vRP11_24	kRP11_24_1	lin	0.008	0.008	0.008	0
vRP11_25	kRP11_25_1	lin	0.008	0.008	0.008	0
vRP11_26	kRP11_26_1	lin	0.005	0.005	0.005	0
vRP11_27	kRP11_27_1	lin	0.007	0.007	0.007	0
vRP11_28	kRP11_28_1	lin	0.005	0.005	0.005	0
vRP11_29	kRP11_29_1	lin	0.007	0.007	0.007	0
vRP12_1	kRP12_1_1	lin	2.6	2.6	2.6	0
vRP12_2	kRP12_2_1	lin	2.6	2.6	2.6	0
vRP12_3	kRP12_3_1	lin	2.6	2.6	2.6	0
vRP12_4	kRP12_4_1	lin	2.6	2.6	2.6	0
vRP12_5	kRP12_5_1	lin	2.6	2.6	2.6	0
vRP12_6	kRP12_6_1	lin	2.6	2.6	2.6	0
vRP12_7	kRP12_7_1	lin	2.6	2.6	2.6	0
vRP12_8	kRP12_8_1	lin	2.6	2.6	2.6	0
vRP12_9	kRP12_9_1	lin	2.6	2.6	2.6	0
vRP12_10	kRP12_10_1	lin	2.6	2.6	2.6	0
vRP12_11	kRP12_11_1	lin	2.6	2.6	2.6	0
vRP12_12	kRP12_12_1	lin	2.6	2.6	2.6	0
vRP12_13	kRP12_13_1	lin	2.6	2.6	2.6	0
vRP12_14	kRP12_14_1	lin	2.6	2.6	2.6	0
vRP12_15	kRP12_15_1	lin	2.6	2.6	2.6	0
vRP12_16	kRP12_16_1	lin	2.6	2.6	2.6	0
vRP12_17	kRP12_17_1	lin	2.6	2.6	2.6	0
vRP12_18	kRP12_18_1	lin	2.6	2.6	2.6	0
vRP12_19	kRP12_19_1	lin	2.6	2.6	2.6	0
vRP12_20	kRP12_20_1	lin	2.6	2.6	2.6	0
vRP12_21	kRP12_21_1	lin	2.6	2.6	2.6	0
vRP12_22	kRP12_22_1	lin	2.6	2.6	2.6	0
vRP12_23	kRP12_23_1	lin	2.6	2.6	2.6	0
vRP12_24	kRP12_24_1	lin	2.6	2.6	2.6	0
vRP12_25	kRP12_25_1	lin	2.6	2.6	2.6	0
vRP12_26	kRP12_26_1	lin	2.6	2.6	2.6	0
vRP12_27	kRP12_27_1	lin	2.6	2.6	2.6	0
vRP12_28	kRP12_28_1	lin	2.6	2.6	2.6	0
vRP12_29	kRP12_29_1	lin	2.6	2.6	2.6	0
vRP13_1	kRP13_1_1	lin	0.004	0.004	0.004	0
vRP13_2	kRP13_2_1	lin	0.004	0.004	0.004	0
vRP13_3	kRP13_3_1	lin	0.004	0.004	0.004	0
vRP13_4	kRP13_4_1	lin	0.004	0.004	0.004	0
vRP13_5	kRP13_5_1	lin	0.003	0.003	0.003	0
vRP13_6	kRP13_6_1	lin	0.003	0.003	0.003	0
vRP13_7	kRP13_7_1	lin	0.003	0.003	0.003	0
vRP13_8	kRP13_8_1	lin	0.003	0.003	0.003	0
vRP13_9	kRP13_9_1	lin	0.003	0.003	0.003	0
vRP13_10	kRP13_10_1	lin	0.003	0.003	0.003	0
vRP13_11	kRP13_11_1	lin	0.003	0.003	0.003	0
vRP13_12	kRP13_12_1	lin	0.002	0.002	0.002	0
vRP13_13	kRP13_13_1	lin	0.002	0.002	0.002	0
vRP13_14	kRP13_14_1	lin	0.003	0.003	0.003	0
vRP13_15	kRP13_15_1	lin	0.003	0.003	0.003	0
vRP13_16	kRP13_16_1	lin	0.003	0.003	0.003	0
vRP13_17	kRP13_17_1	lin	0.002	0.002	0.002	0
vRP13_18	kRP13_18_1	lin	0.002	0.002	0.002	0
vRP13_19	kRP13_19_1	lin	0.002	0.002	0.002	0
vRP13_20	kRP13_20_1	lin	0.004	0.004	0.004	0
vRP13_21	kRP13_21_1	lin	0.004	0.004	0.004	0
vRP13_22	kRP13_22_1	lin	0.005	0.005	0.005	0
vRP13_23	kRP13_23_1	lin	0.005	0.005	0.005	0
vRP13_24	kRP13_24_1	lin	0.002	0.002	0.002	0
vRP13_25	kRP13_25_1	lin	0.006	0.006	0.006	0
vRP13_26	kRP13_26_1	lin	0.0015	0.0015	0.0015	0
vRP13_27	kRP13_27_1	lin	0.0035	0.0035	0.0035	0
vRP13_28	kRP13_28_1	lin	0.0015	0.0015	0.0015	0
vRP13_29	kRP13_29_1	lin	0.0035	0.0035	0.0035	0
vRP14_1	kRP14_1_1	lin	0.51	0.51	0.51	0
vRP14_2	kRP14_2_1	lin	0.51	0.51	0.51	0
vRP14_3	kRP14_3_1	lin	0.51	0.51	0.51	0
vRP14_4	kRP14_4_1	lin	0.51	0.51	0.51	0
vRP14_5	kRP14_5_1	lin	0.51	0.51	0.51	0
vRP14_6	kRP14_6_1	lin	0.51	0.51	0.51	0
vRP14_7	kRP14_7_1	lin	0.51	0.51	0.51	0
vRP14_8	kRP14_8_1	lin	0.51	0.51	0.51	0
vRP14_9	kRP14_9_1	lin	0.51	0.51	0.51	0
vRP14_10	kRP14_10_1	lin	0.51	0.51	0.51	0
vRP14_11	kRP14_11_1	lin	0.51	0.51	0.51	0
vRP14_12	kRP14_12_1	lin	0.51	0.51	0.51	0
vRP14_13	kRP14_13_1	lin	0.51	0.51	0.51	0
vRP14_14	kRP14_14_1	lin	0.51	0.51	0.51	0
vRP14_15	kRP14_15_1	lin	0.51	0.51	0.51	0
vRP14_16	kRP14_16_1	lin	0.51	0.51	0.51	0
vRP14_17	kRP14_17_1	lin	0.51	0.51	0.51	0
vRP14_18	kRP14_18_1	lin	0.51	0.51	0.51	0
vRP14_19	kRP14_19_1	lin	0.51	0.51	0.51	0
vRP14_20	kRP14_20_1	lin	0.51	0.51	0.51	0
vRP14_21	kRP14_21_1	lin	0.51	0.51	0.51	0
vRP14_22	kRP14_22_1	lin	0.51	0.51	0.51	0
vRP14_23	kRP14_23_1	lin	0.51	0.51	0.51	0
vRP14_24	kRP14_24_1	lin	0.51	0.51	0.51	0
vRP14_25	kRP14_25_1	lin	0.51	0.51	0.51	0
vRP14_26	kRP14_26_1	lin	0.51	0.51	0.51	0
